"","pollName","sampleSize","poll_id","candidate","percentage","start_day","end_day"
"77","Louis Harris",592,"2002_1_5","Boutin",2,2002-04-16,2002-04-17
"78","Louis Harris",592,"2002_1_5","Saint Josse",3,2002-04-16,2002-04-17
"79","Louis Harris",592,"2002_1_5","Megret",2,2002-04-16,2002-04-17
"80","Louis Harris",592,"2002_1_5","Le Pen",13,2002-04-16,2002-04-17
"81","Ipsos",1005,"2002_1_6","Laguiller",7,2002-04-15,2002-04-16
"82","Ipsos",1005,"2002_1_6","Gluckstein",0.5,2002-04-15,2002-04-16
"83","Ipsos",1005,"2002_1_6","Besancenot",2.5,2002-04-15,2002-04-16
"84","Ipsos",1005,"2002_1_6","Hue",5.5,2002-04-15,2002-04-16
"85","Ipsos",1005,"2002_1_6","Jospin",18,2002-04-15,2002-04-16
"86","Ipsos",1005,"2002_1_6","Taubira",1.5,2002-04-15,2002-04-16
"87","Ipsos",1005,"2002_1_6","Chevenement",6,2002-04-15,2002-04-16
"88","Ipsos",1005,"2002_1_6","Mamere",6.5,2002-04-15,2002-04-16
"89","Ipsos",1005,"2002_1_6","Lepage",1,2002-04-15,2002-04-16
"90","Ipsos",1005,"2002_1_6","Bayrou",5,2002-04-15,2002-04-16
"91","Ipsos",1005,"2002_1_6","Chirac",22,2002-04-15,2002-04-16
"92","Ipsos",1005,"2002_1_6","Madelin",4,2002-04-15,2002-04-16
"93","Ipsos",1005,"2002_1_6","Boutin",1,2002-04-15,2002-04-16
"94","Ipsos",1005,"2002_1_6","Saint Josse",3.5,2002-04-15,2002-04-16
"95","Ipsos",1005,"2002_1_6","Megret",3,2002-04-15,2002-04-16
"96","Ipsos",1005,"2002_1_6","Le Pen",13,2002-04-15,2002-04-16
"97","Sofres",1000,"2002_1_7","Laguiller",8,2002-04-13,2002-04-15
"98","Sofres",1000,"2002_1_7","Gluckstein",0.5,2002-04-13,2002-04-15
"99","Sofres",1000,"2002_1_7","Besancenot",2.5,2002-04-13,2002-04-15
"100","Sofres",1000,"2002_1_7","Hue",6,2002-04-13,2002-04-15
"101","Sofres",1000,"2002_1_7","Jospin",18,2002-04-13,2002-04-15
"102","Sofres",1000,"2002_1_7","Taubira",1,2002-04-13,2002-04-15
"103","Sofres",1000,"2002_1_7","Chevenement",6,2002-04-13,2002-04-15
"104","Sofres",1000,"2002_1_7","Mamere",5,2002-04-13,2002-04-15
"105","Sofres",1000,"2002_1_7","Lepage",1.5,2002-04-13,2002-04-15
"106","Sofres",1000,"2002_1_7","Bayrou",6,2002-04-13,2002-04-15
"107","Sofres",1000,"2002_1_7","Chirac",20,2002-04-13,2002-04-15
"108","Sofres",1000,"2002_1_7","Madelin",5,2002-04-13,2002-04-15
"109","Sofres",1000,"2002_1_7","Boutin",1.5,2002-04-13,2002-04-15
"110","Sofres",1000,"2002_1_7","Saint Josse",3.5,2002-04-13,2002-04-15
"111","Sofres",1000,"2002_1_7","Megret",2.5,2002-04-13,2002-04-15
"112","Sofres",1000,"2002_1_7","Le Pen",13,2002-04-13,2002-04-15
"113","Ifop",1006,"2002_1_8","Laguiller",7,2002-04-12,2002-04-13
"114","Ifop",1006,"2002_1_8","Gluckstein",0.5,2002-04-12,2002-04-13
"115","Ifop",1006,"2002_1_8","Besancenot",4,2002-04-12,2002-04-13
"116","Ifop",1006,"2002_1_8","Hue",5.5,2002-04-12,2002-04-13
"117","Ifop",1006,"2002_1_8","Jospin",16.5,2002-04-12,2002-04-13
"118","Ifop",1006,"2002_1_8","Taubira",1.5,2002-04-12,2002-04-13
"119","Ifop",1006,"2002_1_8","Chevenement",8.5,2002-04-12,2002-04-13
"120","Ifop",1006,"2002_1_8","Mamere",6.5,2002-04-12,2002-04-13
"121","Ifop",1006,"2002_1_8","Lepage",2,2002-04-12,2002-04-13
"122","Ifop",1006,"2002_1_8","Bayrou",6.5,2002-04-12,2002-04-13
"123","Ifop",1006,"2002_1_8","Chirac",20,2002-04-12,2002-04-13
"124","Ifop",1006,"2002_1_8","Madelin",3.5,2002-04-12,2002-04-13
"125","Ifop",1006,"2002_1_8","Boutin",0.5,2002-04-12,2002-04-13
"126","Ifop",1006,"2002_1_8","Saint Josse",4,2002-04-12,2002-04-13
"127","Ifop",1006,"2002_1_8","Megret",3,2002-04-12,2002-04-13
"128","Ifop",1006,"2002_1_8","Le Pen",10.5,2002-04-12,2002-04-13
"129","BVA",749,"2002_1_9","Laguiller",9,2002-04-10,2002-04-13
"130","BVA",749,"2002_1_9","Gluckstein",0.5,2002-04-10,2002-04-13
"131","BVA",749,"2002_1_9","Besancenot",2,2002-04-10,2002-04-13
"132","BVA",749,"2002_1_9","Hue",5,2002-04-10,2002-04-13
"133","BVA",749,"2002_1_9","Jospin",18,2002-04-10,2002-04-13
"134","BVA",749,"2002_1_9","Taubira",1.5,2002-04-10,2002-04-13
"135","BVA",749,"2002_1_9","Chevenement",6,2002-04-10,2002-04-13
"136","BVA",749,"2002_1_9","Mamere",6,2002-04-10,2002-04-13
"137","BVA",749,"2002_1_9","Lepage",1.5,2002-04-10,2002-04-13
"138","BVA",749,"2002_1_9","Bayrou",6,2002-04-10,2002-04-13
"139","BVA",749,"2002_1_9","Chirac",18.5,2002-04-10,2002-04-13
"140","BVA",749,"2002_1_9","Madelin",5,2002-04-10,2002-04-13
"141","BVA",749,"2002_1_9","Boutin",1,2002-04-10,2002-04-13
"142","BVA",749,"2002_1_9","Saint Josse",4,2002-04-10,2002-04-13
"143","BVA",749,"2002_1_9","Megret",2,2002-04-10,2002-04-13
"144","BVA",749,"2002_1_9","Le Pen",14,2002-04-10,2002-04-13
"145","Ifop",951,"2002_1_10","Laguiller",8,2002-04-11,2002-04-12
"146","Ifop",951,"2002_1_10","Gluckstein",0.5,2002-04-11,2002-04-12
"147","Ifop",951,"2002_1_10","Besancenot",3.5,2002-04-11,2002-04-12
"148","Ifop",951,"2002_1_10","Hue",5.5,2002-04-11,2002-04-12
"149","Ifop",951,"2002_1_10","Jospin",17,2002-04-11,2002-04-12
"150","Ifop",951,"2002_1_10","Taubira",2,2002-04-11,2002-04-12
"151","Ifop",951,"2002_1_10","Chevenement",8,2002-04-11,2002-04-12
"152","Ifop",951,"2002_1_10","Mamere",7,2002-04-11,2002-04-12
"153","Ifop",951,"2002_1_10","Lepage",2,2002-04-11,2002-04-12
"154","Ifop",951,"2002_1_10","Bayrou",6.5,2002-04-11,2002-04-12
"155","Ifop",951,"2002_1_10","Chirac",19,2002-04-11,2002-04-12
"156","Ifop",951,"2002_1_10","Madelin",3.5,2002-04-11,2002-04-12
"157","Ifop",951,"2002_1_10","Boutin",0.5,2002-04-11,2002-04-12
"158","Ifop",951,"2002_1_10","Saint Josse",4.5,2002-04-11,2002-04-12
"159","Ifop",951,"2002_1_10","Megret",3,2002-04-11,2002-04-12
"160","Ifop",951,"2002_1_10","Le Pen",9.5,2002-04-11,2002-04-12
"161","CSA",1000,"2002_1_11","Laguiller",8,2002-04-10,2002-04-11
"162","CSA",1000,"2002_1_11","Gluckstein",0.5,2002-04-10,2002-04-11
"163","CSA",1000,"2002_1_11","Besancenot",1.5,2002-04-10,2002-04-11
"164","CSA",1000,"2002_1_11","Hue",5.5,2002-04-10,2002-04-11
"165","CSA",1000,"2002_1_11","Jospin",19,2002-04-10,2002-04-11
"166","CSA",1000,"2002_1_11","Taubira",1,2002-04-10,2002-04-11
"167","CSA",1000,"2002_1_11","Chevenement",7,2002-04-10,2002-04-11
"168","CSA",1000,"2002_1_11","Mamere",6.5,2002-04-10,2002-04-11
"169","CSA",1000,"2002_1_11","Lepage",1.5,2002-04-10,2002-04-11
"170","CSA",1000,"2002_1_11","Bayrou",5.5,2002-04-10,2002-04-11
"171","CSA",1000,"2002_1_11","Chirac",21,2002-04-10,2002-04-11
"172","CSA",1000,"2002_1_11","Madelin",3.5,2002-04-10,2002-04-11
"173","CSA",1000,"2002_1_11","Boutin",1,2002-04-10,2002-04-11
"174","CSA",1000,"2002_1_11","Saint Josse",3.5,2002-04-10,2002-04-11
"175","CSA",1000,"2002_1_11","Megret",3,2002-04-10,2002-04-11
"176","CSA",1000,"2002_1_11","Le Pen",12,2002-04-10,2002-04-11
"177","Sofres",1000,"2002_1_12","Laguiller",8,2002-04-10,2002-04-11
"178","Sofres",1000,"2002_1_12","Gluckstein",0.5,2002-04-10,2002-04-11
"179","Sofres",1000,"2002_1_12","Besancenot",2.5,2002-04-10,2002-04-11
"180","Sofres",1000,"2002_1_12","Hue",6,2002-04-10,2002-04-11
"181","Sofres",1000,"2002_1_12","Jospin",19,2002-04-10,2002-04-11
"182","Sofres",1000,"2002_1_12","Taubira",1.5,2002-04-10,2002-04-11
"183","Sofres",1000,"2002_1_12","Chevenement",6,2002-04-10,2002-04-11
"184","Sofres",1000,"2002_1_12","Mamere",4.5,2002-04-10,2002-04-11
"185","Sofres",1000,"2002_1_12","Lepage",1.5,2002-04-10,2002-04-11
"186","Sofres",1000,"2002_1_12","Bayrou",5,2002-04-10,2002-04-11
"187","Sofres",1000,"2002_1_12","Chirac",22,2002-04-10,2002-04-11
"188","Sofres",1000,"2002_1_12","Madelin",5,2002-04-10,2002-04-11
"189","Sofres",1000,"2002_1_12","Boutin",0.5,2002-04-10,2002-04-11
"190","Sofres",1000,"2002_1_12","Saint Josse",3,2002-04-10,2002-04-11
"191","Sofres",1000,"2002_1_12","Megret",2,2002-04-10,2002-04-11
"192","Sofres",1000,"2002_1_12","Le Pen",13,2002-04-10,2002-04-11
"193","Ifop",1004,"2002_1_13","Laguiller",8.5,2002-04-05,2002-04-06
"194","Ifop",1004,"2002_1_13","Gluckstein",0.5,2002-04-05,2002-04-06
"195","Ifop",1004,"2002_1_13","Besancenot",1,2002-04-05,2002-04-06
"196","Ifop",1004,"2002_1_13","Hue",5,2002-04-05,2002-04-06
"197","Ifop",1004,"2002_1_13","Jospin",17.5,2002-04-05,2002-04-06
"198","Ifop",1004,"2002_1_13","Taubira",1,2002-04-05,2002-04-06
"199","Ifop",1004,"2002_1_13","Chevenement",8,2002-04-05,2002-04-06
"200","Ifop",1004,"2002_1_13","Mamere",8,2002-04-05,2002-04-06
"201","Ifop",1004,"2002_1_13","Lepage",1.5,2002-04-05,2002-04-06
"202","Ifop",1004,"2002_1_13","Bayrou",5.5,2002-04-05,2002-04-06
"203","Ifop",1004,"2002_1_13","Chirac",21,2002-04-05,2002-04-06
"204","Ifop",1004,"2002_1_13","Madelin",3.5,2002-04-05,2002-04-06
"205","Ifop",1004,"2002_1_13","Boutin",1,2002-04-05,2002-04-06
"206","Ifop",1004,"2002_1_13","Saint Josse",4,2002-04-05,2002-04-06
"207","Ifop",1004,"2002_1_13","Megret",1,2002-04-05,2002-04-06
"208","Ifop",1004,"2002_1_13","Le Pen",13,2002-04-05,2002-04-06
"209","Ipsos",952,"2002_1_14","Laguiller",11,2002-04-05,2002-04-06
"210","Ipsos",952,"2002_1_14","Gluckstein",0,2002-04-05,2002-04-06
"211","Ipsos",952,"2002_1_14","Besancenot",1,2002-04-05,2002-04-06
"212","Ipsos",952,"2002_1_14","Hue",5,2002-04-05,2002-04-06
"213","Ipsos",952,"2002_1_14","Jospin",19,2002-04-05,2002-04-06
"214","Ipsos",952,"2002_1_14","Taubira",0.5,2002-04-05,2002-04-06
"215","Ipsos",952,"2002_1_14","Chevenement",8.5,2002-04-05,2002-04-06
"216","Ipsos",952,"2002_1_14","Mamere",5,2002-04-05,2002-04-06
"217","Ipsos",952,"2002_1_14","Lepage",1,2002-04-05,2002-04-06
"218","Ipsos",952,"2002_1_14","Bayrou",5,2002-04-05,2002-04-06
"219","Ipsos",952,"2002_1_14","Chirac",23,2002-04-05,2002-04-06
"220","Ipsos",952,"2002_1_14","Madelin",3.5,2002-04-05,2002-04-06
"221","Ipsos",952,"2002_1_14","Boutin",0.5,2002-04-05,2002-04-06
"222","Ipsos",952,"2002_1_14","Saint Josse",3.5,2002-04-05,2002-04-06
"223","Ipsos",952,"2002_1_14","Megret",1.5,2002-04-05,2002-04-06
"224","Ipsos",952,"2002_1_14","Le Pen",12,2002-04-05,2002-04-06
"225","BVA",657,"2002_1_15","Laguiller",11,2002-04-04,2002-04-06
"226","BVA",657,"2002_1_15","Besancenot",1,2002-04-04,2002-04-06
"227","BVA",657,"2002_1_15","Hue",5,2002-04-04,2002-04-06
"228","BVA",657,"2002_1_15","Jospin",20,2002-04-04,2002-04-06
"229","BVA",657,"2002_1_15","Taubira",1,2002-04-04,2002-04-06
"230","BVA",657,"2002_1_15","Chevenement",6,2002-04-04,2002-04-06
"231","BVA",657,"2002_1_15","Mamere",6.5,2002-04-04,2002-04-06
"232","BVA",657,"2002_1_15","Lepage",1.5,2002-04-04,2002-04-06
"233","BVA",657,"2002_1_15","Bayrou",5,2002-04-04,2002-04-06
"234","BVA",657,"2002_1_15","Chirac",20,2002-04-04,2002-04-06
"235","BVA",657,"2002_1_15","Madelin",3.5,2002-04-04,2002-04-06
"236","BVA",657,"2002_1_15","Boutin",0.5,2002-04-04,2002-04-06
"237","BVA",657,"2002_1_15","Pasqua",0.5,2002-04-04,2002-04-06
"238","BVA",657,"2002_1_15","Saint Josse",3.5,2002-04-04,2002-04-06
"239","BVA",657,"2002_1_15","Megret",3,2002-04-04,2002-04-06
"240","BVA",657,"2002_1_15","Le Pen",12,2002-04-04,2002-04-06
"241","Sofres*",1000,"2002_1_16","Laguiller",8.5,2002-04-04,2002-04-05
"242","Sofres*",1000,"2002_1_16","Gluckstein",0,2002-04-04,2002-04-05
"243","Sofres*",1000,"2002_1_16","Besancenot",1,2002-04-04,2002-04-05
"244","Sofres*",1000,"2002_1_16","Hue",5.5,2002-04-04,2002-04-05
"245","Sofres*",1000,"2002_1_16","Jospin",21,2002-04-04,2002-04-05
"246","Sofres*",1000,"2002_1_16","Taubira",1,2002-04-04,2002-04-05
"247","Sofres*",1000,"2002_1_16","Chevenement",6,2002-04-04,2002-04-05
"248","Sofres*",1000,"2002_1_16","Mamere",7,2002-04-04,2002-04-05
"249","Sofres*",1000,"2002_1_16","Lepage",1,2002-04-04,2002-04-05
"250","Sofres*",1000,"2002_1_16","Bayrou",6,2002-04-04,2002-04-05
"251","Sofres*",1000,"2002_1_16","Chirac",21,2002-04-04,2002-04-05
"252","Sofres*",1000,"2002_1_16","Madelin",3.5,2002-04-04,2002-04-05
"253","Sofres*",1000,"2002_1_16","Boutin",1.5,2002-04-04,2002-04-05
"254","Sofres*",1000,"2002_1_16","Saint Josse",3,2002-04-04,2002-04-05
"255","Sofres*",1000,"2002_1_16","Megret",1.5,2002-04-04,2002-04-05
"256","Sofres*",1000,"2002_1_16","Le Pen",12.5,2002-04-04,2002-04-05
"257","CSA",1000,"2002_1_17","Laguiller",8.5,2002-04-03,2002-04-04
"258","CSA",1000,"2002_1_17","Gluckstein",0.5,2002-04-03,2002-04-04
"259","CSA",1000,"2002_1_17","Besancenot",1,2002-04-03,2002-04-04
"260","CSA",1000,"2002_1_17","Hue",4,2002-04-03,2002-04-04
"261","CSA",1000,"2002_1_17","Jospin",18.5,2002-04-03,2002-04-04
"262","CSA",1000,"2002_1_17","Taubira",0.5,2002-04-03,2002-04-04
"263","CSA",1000,"2002_1_17","Chevenement",8,2002-04-03,2002-04-04
"264","CSA",1000,"2002_1_17","Mamere",8.5,2002-04-03,2002-04-04
"265","CSA",1000,"2002_1_17","Lepage",1.5,2002-04-03,2002-04-04
"266","CSA",1000,"2002_1_17","Bayrou",4.5,2002-04-03,2002-04-04
"267","CSA",1000,"2002_1_17","Chirac",22,2002-04-03,2002-04-04
"268","CSA",1000,"2002_1_17","Madelin",3,2002-04-03,2002-04-04
"269","CSA",1000,"2002_1_17","Boutin",1.5,2002-04-03,2002-04-04
"270","CSA",1000,"2002_1_17","Saint Josse",5,2002-04-03,2002-04-04
"271","CSA",1000,"2002_1_17","Megret",1.5,2002-04-03,2002-04-04
"272","CSA",1000,"2002_1_17","Le Pen",11.5,2002-04-03,2002-04-04
"273","Sofres",1000,"2002_1_18","Laguiller",9,2002-04-03,2002-04-04
"274","Sofres",1000,"2002_1_18","Gluckstein",0,2002-04-03,2002-04-04
"275","Sofres",1000,"2002_1_18","Besancenot",0.5,2002-04-03,2002-04-04
"276","Sofres",1000,"2002_1_18","Hue",6,2002-04-03,2002-04-04
"277","Sofres",1000,"2002_1_18","Jospin",19,2002-04-03,2002-04-04
"278","Sofres",1000,"2002_1_18","Taubira",1,2002-04-03,2002-04-04
"279","Sofres",1000,"2002_1_18","Chevenement",7,2002-04-03,2002-04-04
"280","Sofres",1000,"2002_1_18","Mamere",5,2002-04-03,2002-04-04
"281","Sofres",1000,"2002_1_18","Lepage",1,2002-04-03,2002-04-04
"282","Sofres",1000,"2002_1_18","Bayrou",4,2002-04-03,2002-04-04
"283","Sofres",1000,"2002_1_18","Chirac",24,2002-04-03,2002-04-04
"284","Sofres",1000,"2002_1_18","Madelin",4,2002-04-03,2002-04-04
"285","Sofres",1000,"2002_1_18","Boutin",1.5,2002-04-03,2002-04-04
"286","Sofres",1000,"2002_1_18","Miguet",0,2002-04-03,2002-04-04
"287","Sofres",1000,"2002_1_18","Saint Josse",4,2002-04-03,2002-04-04
"288","Sofres",1000,"2002_1_18","Megret",2,2002-04-03,2002-04-04
"289","Sofres",1000,"2002_1_18","Le Pen",12,2002-04-03,2002-04-04
"290","Ipsos",938,"2002_1_19","Laguiller",10,2002-03-29,2002-03-30
"291","Ipsos",938,"2002_1_19","Besancenot",1,2002-03-29,2002-03-30
"292","Ipsos",938,"2002_1_19","Hue",5,2002-03-29,2002-03-30
"293","Ipsos",938,"2002_1_19","Jospin",20,2002-03-29,2002-03-30
"294","Ipsos",938,"2002_1_19","Taubira",0.5,2002-03-29,2002-03-30
"295","Ipsos",938,"2002_1_19","Chevenement",8,2002-03-29,2002-03-30
"296","Ipsos",938,"2002_1_19","Mamere",5,2002-03-29,2002-03-30
"297","Ipsos",938,"2002_1_19","Lepage",0.5,2002-03-29,2002-03-30
"298","Ipsos",938,"2002_1_19","Bayrou",5,2002-03-29,2002-03-30
"299","Ipsos",938,"2002_1_19","Chirac",24,2002-03-29,2002-03-30
"300","Ipsos",938,"2002_1_19","Madelin",3,2002-03-29,2002-03-30
"301","Ipsos",938,"2002_1_19","Boutin",1,2002-03-29,2002-03-30
"302","Ipsos",938,"2002_1_19","Pasqua",2,2002-03-29,2002-03-30
"303","Ipsos",938,"2002_1_19","Saint Josse",3.5,2002-03-29,2002-03-30
"304","Ipsos",938,"2002_1_19","Megret",1.5,2002-03-29,2002-03-30
"305","Ipsos",938,"2002_1_19","Le Pen",10,2002-03-29,2002-03-30
"306","Ipsos",938,"2002_1_20","Laguiller",11,2002-03-29,2002-03-30
"307","Ipsos",938,"2002_1_20","Besancenot",1,2002-03-29,2002-03-30
"308","Ipsos",938,"2002_1_20","Hue",5,2002-03-29,2002-03-30
"309","Ipsos",938,"2002_1_20","Jospin",21,2002-03-29,2002-03-30
"310","Ipsos",938,"2002_1_20","Taubira",0.5,2002-03-29,2002-03-30
"311","Ipsos",938,"2002_1_20","Chevenement",10.5,2002-03-29,2002-03-30
"312","Ipsos",938,"2002_1_20","Mamere",5,2002-03-29,2002-03-30
"313","Ipsos",938,"2002_1_20","Lepage",0.5,2002-03-29,2002-03-30
"314","Ipsos",938,"2002_1_20","Bayrou",5.5,2002-03-29,2002-03-30
"315","Ipsos",938,"2002_1_20","Chirac",27,2002-03-29,2002-03-30
"316","Ipsos",938,"2002_1_20","Madelin",3.5,2002-03-29,2002-03-30
"317","Ipsos",938,"2002_1_20","Boutin",1,2002-03-29,2002-03-30
"318","Ipsos",938,"2002_1_20","Pasqua",4,2002-03-29,2002-03-30
"319","Ipsos",938,"2002_1_20","Saint Josse",4.5,2002-03-29,2002-03-30
"320","Louis Harris",1001,"2002_1_21","Laguiller",10,2002-03-29,2002-03-30
"321","Louis Harris",1001,"2002_1_21","Besancenot",1,2002-03-29,2002-03-30
"322","Louis Harris",1001,"2002_1_21","Hue",6,2002-03-29,2002-03-30
"323","Louis Harris",1001,"2002_1_21","Jospin",21,2002-03-29,2002-03-30
"324","Louis Harris",1001,"2002_1_21","Taubira",0.5,2002-03-29,2002-03-30
"325","Louis Harris",1001,"2002_1_21","Chevenement",8,2002-03-29,2002-03-30
"326","Louis Harris",1001,"2002_1_21","Mamere",6,2002-03-29,2002-03-30
"327","Louis Harris",1001,"2002_1_21","Lepage",1,2002-03-29,2002-03-30
"328","Louis Harris",1001,"2002_1_21","Bayrou",4.5,2002-03-29,2002-03-30
"329","Louis Harris",1001,"2002_1_21","Chirac",21,2002-03-29,2002-03-30
"330","Louis Harris",1001,"2002_1_21","Madelin",3.5,2002-03-29,2002-03-30
"331","Louis Harris",1001,"2002_1_21","Boutin",1.5,2002-03-29,2002-03-30
"332","Louis Harris",1001,"2002_1_21","Pasqua",2,2002-03-29,2002-03-30
"333","Louis Harris",1001,"2002_1_21","Saint Josse",3,2002-03-29,2002-03-30
"334","Louis Harris",1001,"2002_1_21","Megret",1,2002-03-29,2002-03-30
"335","Louis Harris",1001,"2002_1_21","Le Pen",10,2002-03-29,2002-03-30
"336","BVA",661,"2002_1_22","Laguiller",11,2002-03-28,2002-03-30
"337","BVA",661,"2002_1_22","Besancenot",0.5,2002-03-28,2002-03-30
"338","BVA",661,"2002_1_22","Hue",6,2002-03-28,2002-03-30
"339","BVA",661,"2002_1_22","Jospin",20,2002-03-28,2002-03-30
"340","BVA",661,"2002_1_22","Taubira",0.5,2002-03-28,2002-03-30
